Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;target_cos;target_sin
14:29:27.186744;-0.036912522;0.0;0.022860416;-2.148960386;-0.027537787;1.0;0.0
14:29:27.197593;-0.036912522;0.0;0.022357082;-2.148801487;-0.02771753;1.0;0.0
14:29:27.210379;-0.036912522;0.0;0.022357082;-2.148801487;-0.02771753;1.0;0.0
14:29:27.220951;-0.036912522;0.0;0.021958642;-2.148683138;-0.027800489;1.0;0.0
14:29:27.231146;-0.036912522;0.0;0.021554921;-2.148568979;-0.027794651;1.0;0.0
14:29:27.241574;-0.036912522;0.0;0.021193449;-2.148471098;-0.027730299;1.0;0.0
14:29:27.251813;-0.036912522;0.0;0.020814123;-2.148372287;-0.027618515;1.0;0.0
14:29:27.265716;-0.036912522;0.0;0.020434775;-2.148277045;-0.0274599;1.0;0.0
14:29:27.276213;-0.036912522;0.0;0.020434775;-2.148277045;-0.0274599;1.0;0.0
14:29:27.286447;-0.036912522;0.0;0.020056589;-2.148185282;-0.027261467;1.0;0.0
14:29:27.296909;-0.037943907;-0.074246748;0.019339704;-2.148270147;-0.051606751;1.0;0.0
14:29:27.307250;-0.037943907;0.0;0.018707851;-2.148337813;-0.048409602;1.0;0.0
14:29:27.320762;-0.037943907;0.0;0.018707851;-2.148337813;-0.048409602;1.0;0.0
14:29:27.330831;-0.037943907;0.0;0.018052437;-2.148400461;-0.045439868;1.0;0.0
14:29:27.341103;-0.037943907;0.0;0.017443603;-2.148451347;-0.04261278;1.0;0.0
14:29:27.352104;-0.037943907;0.0;0.01679574;-2.148497296;-0.039890323;1.0;0.0
14:29:27.364975;-0.037943907;0.0;0.01679574;-2.148497296;-0.039890323;1.0;0.0
14:29:27.375536;-0.037943907;0.0;0.016284236;-2.148527288;-0.037469178;1.0;0.0
14:29:27.386129;-0.037943907;0.0;0.015781191;-2.148551124;-0.035417057;1.0;0.0
14:29:27.396683;-0.036972223;0.075210912;0.015648131;-2.148414613;-0.010299177;1.0;0.0
14:29:27.407018;-0.036972223;0.0;0.015499363;-2.148285446;-0.011383059;1.0;0.0
14:29:27.418108;-0.036972223;0.0;0.015499363;-2.148285446;-0.011383059;1.0;0.0
14:29:27.428177;-0.036972223;0.0;0.015339591;-2.148165403;-0.01232312;1.0;0.0
14:29:27.438325;-0.038003556;-0.066344248;0.014755006;-2.148223837;-0.037605565;1.0;0.0
14:29:27.448453;-0.038003556;0.0;0.014294508;-2.148264327;-0.035242657;1.0;0.0
14:29:27.460880;-0.038003556;0.0;0.013829607;-2.148299955;-0.033209544;1.0;0.0
14:29:27.472760;-0.038003556;0.0;0.013829607;-2.148299955;-0.033209544;1.0;0.0
14:29:27.483060;-0.038003556;0.0;0.01336137;-2.148330227;-0.031223282;1.0;0.0
14:29:27.493419;-0.038003556;0.0;0.012970175;-2.148350996;-0.029455749;1.0;0.0
14:29:27.503840;-0.038003556;0.0;0.012584404;-2.148367281;-0.027907265;1.0;0.0
14:29:27.513919;-0.038003556;0.0;0.012584404;-2.148367281;-0.027907265;1.0;0.0
14:29:27.524499;-0.038003556;0.0;0.012208518;-2.148379003;-0.026438516;1.0;0.0
14:29:27.534976;-0.038003556;0.0;0.011863875;-2.14838605;-0.025095731;1.0;0.0
14:29:27.545447;-0.038003556;0.0;0.011517209;-2.14838948;-0.023850066;1.0;0.0
14:29:27.558322;-0.038003556;0.0;0.011517209;-2.14838948;-0.023850066;1.0;0.0
14:29:27.568556;-0.038003556;0.0;0.011132444;-2.148388907;-0.022578662;1.0;0.0
14:29:27.579217;-0.038003556;0.0;0.010851675;-2.14838554;-0.021467304;1.0;0.0
14:29:27.589815;-0.038003556;0.0;0.010580684;-2.148379913;-0.020575872;1.0;0.0
14:29:27.602408;-0.038003556;0.0;0.010580684;-2.148379913;-0.020575872;1.0;0.0
14:29:27.612478;-0.038003556;0.0;0.010307597;-2.148371871;-0.019724691;1.0;0.0
14:29:27.622604;-0.039034833;-0.072878648;0.009692061;-2.148538203;-0.04349887;1.0;0.0
14:29:27.632769;-0.039034833;0.0;0.0091623;-2.148677491;-0.039748331;1.0;0.0
14:29:27.643146;-0.039034833;0.0;0.0091623;-2.148677491;-0.039748331;1.0;0.0
14:29:27.653240;-0.039034833;0.0;0.008687359;-2.14879887;-0.036498891;1.0;0.0
14:29:27.663315;-0.039034833;0.0;0.008212746;-2.148916388;-0.033465712;1.0;0.0
14:29:27.674059;-0.039034833;0.0;0.007788322;-2.149017824;-0.03064152;1.0;0.0
14:29:27.684437;-0.039034833;0.0;0.007413074;-2.149104236;-0.028170252;1.0;0.0
14:29:27.698075;-0.039034833;0.0;0.007413074;-2.149104236;-0.028170252;1.0;0.0
