Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;Knee_x;Knee_x_vel;Knee_x_omega;Knee_x_ao;Ankle_x;Ankle_x_vel;Ankle_x_omega;Ankle_x_ao;target_cos;target_sin
17:11:18.559343;-0.0114334623641955;0.0;0.1868316416432359;2.5390855355220943;-0.368322599712121;10.85469768986735;0;0;0;-6.139272372552625;0;0;0;1.0;0.0
17:11:18.569490;-0.0124641511177508;-0.0638706754118925;0.1806163049755847;2.5389420264979385;-0.385157739915006;10.796735998516738;0;0;0;-6.081310681202012;0;0;0;1.0;0.0
17:11:18.579931;-0.0124641511177508;0.0;0.1747796468116243;2.53891624766472;-0.3584948895014613;10.796735998516738;0;0;0;-6.081310681202012;0;0;0;1.0;0.0
17:11:18.593853;-0.0124641511177508;0.0;0.1747796468116243;2.53891624766472;-0.3584948895014613;10.78854831735731;0;0;0;-6.073123000042585;0;0;0;1.0;0.0
17:11:18.604968;-0.0124641511177508;0.0;0.1688395850246462;2.5389999491068416;-0.3341324370763729;10.78854831735731;0;0;0;-6.073123000042585;0;0;0;1.0;0.0
17:11:18.615888;-0.0124641511177508;0.0;0.1688395850246462;2.5389999491068416;-0.3341324370763729;10.78854831735731;0;0;0;-6.073123000042585;0;0;0;1.0;0.0
17:11:18.627521;-0.0137272814620698;-0.0533035707129727;0.1604172395154348;2.538688111714823;-0.3554194477541316;10.730627490125215;0;0;0;-5.956826401667684;0;0;0;1.0;0.0
17:11:18.638343;-0.0137272814620698;0.0;0.1546677392011224;2.53861228805194;-0.3235450106217176;10.730627490125215;0;0;0;-5.956826401667684;0;0;0;1.0;0.0
17:11:18.651558;-0.0137272814620698;0.0;0.1546677392011224;2.53861228805194;-0.3235450106217176;10.730627490125215;0;0;0;-5.956826401667684;0;0;0;1.0;0.0
17:11:18.664258;-0.0137272814620698;0.0;0.1497476711263914;2.5386378466022457;-0.3012315961729696;10.730627490125215;0;0;0;-5.956826401667684;0;0;0;1.0;0.0
17:11:18.674510;-0.0147116206272545;-0.057150817645952;0.1442417720150501;2.5384160294733142;-0.319672981852986;10.730627490125215;0;0;0;-5.956826401667684;0;0;0;1.0;0.0
17:11:18.684935;-0.0147116206272545;-0.057150817645952;0.1442417720150501;2.5384160294733142;-0.319672981852986;10.730627490125215;0;0;0;-5.956826401667684;0;0;0;1.0;0.0
17:11:18.695472;-0.0147116206272545;0.0;0.1393872196452006;2.538312365348492;-0.2962219023111995;10.730627490125215;0;0;0;-5.956826401667684;0;0;0;1.0;0.0
17:11:18.706129;-0.0147116206272545;0.0;0.1346948725133623;2.538295998646408;-0.2759524702802364;10.671573374554868;0;0;0;-5.898443575247455;0;0;0;1.0;0.0
17:11:18.718999;-0.0147116206272545;0.0;0.1346948725133623;2.538295998646408;-0.2759524702802364;10.671573374554868;0;0;0;-5.898443575247455;0;0;0;1.0;0.0
17:11:18.729377;-0.0136809318736987;0.0604669761499482;0.130968332504246;2.538696681435585;-0.2186233284060557;10.61363612377312;0;0;0;-5.840506324465707;0;0;0;1.0;0.0
17:11:18.739518;-0.0146658170688534;-0.0595419040478322;0.1268748571790818;2.538782094045377;-0.2474738337342982;10.61363612377312;0;0;0;-5.840506324465707;0;0;0;1.0;0.0
17:11:18.749601;-0.0146658170688534;-0.0595419040478322;0.1268748571790818;2.538782094045377;-0.2474738337342982;10.61363612377312;0;0;0;-5.840506324465707;0;0;0;1.0;0.0
17:11:18.759681;-0.0159264691785412;-0.06772297333187;0.1216651950324793;2.538489805735725;-0.2798661168383669;10.61363612377312;0;0;0;-5.840506324465707;0;0;0;1.0;0.0
17:11:18.770167;-0.0159264691785412;-0.06772297333187;0.1216651950324793;2.538489805735725;-0.2798661168383669;10.555682560989112;0;0;0;-5.7825527616817;0;0;0;1.0;0.0
17:11:18.780312;-0.0159264691785412;0.0;0.1175191996683132;2.5383375136958826;-0.2580951686407002;10.555682560989112;0;0;0;-5.7825527616817;0;0;0;1.0;0.0
17:11:18.791218;-0.0159264691785412;0.0;0.1137388639764204;2.5382627996294964;-0.2407315559141292;10.555682560989112;0;0;0;-5.72416299996496;0;0;0;1.0;0.0
17:11:18.802553;-0.0159264691785412;0.0;0.1137388639764204;2.5382627996294964;-0.2407315559141292;10.555682560989112;0;0;0;-5.72416299996496;0;0;0;1.0;0.0
17:11:18.812652;-0.0169115462961982;-0.0590732367220738;0.109359623439897;2.537932809957528;-0.2626148838907632;10.496614195302158;0;0;0;-5.72416299996496;0;0;0;1.0;0.0
17:11:18.823580;-0.0158806088311883;0.0571423523984892;0.1057078689304969;2.538046664097255;-0.2024078570535888;10.496614195302158;0;0;0;-5.72416299996496;0;0;0;1.0;0.0
17:11:18.837117;-0.0158806088311883;0.0571423523984892;0.1057078689304969;2.538046664097255;-0.2024078570535888;10.496614195302158;0;0;0;-5.72416299996496;0;0;0;1.0;0.0
17:11:18.848045;-0.0158806088311883;0.0;0.1025622249280693;2.538189288833582;-0.1909283129553864;10.489769241387677;0;0;0;-5.72416299996496;0;0;0;1.0;0.0
17:11:18.858247;-0.0157611418482339;0.0073210582319898;0.09967873241094;2.5383974698838934;-0.1767033544109526;10.489769241387677;0;0;0;-5.72416299996496;0;0;0;1.0;0.0
17:11:18.870332;-0.0157611418482339;0.0073210582319898;0.09967873241094;2.5383974698838934;-0.1767033544109526;10.489769241387677;0;0;0;-5.665766423018795;0;0;0;1.0;0.0
17:11:18.880456;-0.0157611418482339;0.0;0.0967976649651897;2.53863480946929;-0.1686652205298406;10.489769241387677;0;0;0;-5.665766423018795;0;0;0;1.0;0.0
