Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;target_cos;target_sin
14:13:28.096875;-0.002481249;0.0;0.00923971;2.751586041;0.106326518;1.0;0.0
14:13:28.111200;-0.003508627;-0.069689477;0.009571949;2.751890956;0.022536616;1.0;0.0
14:13:28.121314;-0.003508627;-0.069689477;0.009571949;2.751890956;0.022536616;1.0;0.0
14:13:28.131558;-0.003508627;0.0;0.009814132;2.75216283;0.015582434;1.0;0.0
14:13:28.142423;-0.004535774;-0.076103193;0.009070658;2.751918459;-0.055085359;1.0;0.0
14:13:28.152913;-0.004535774;0.0;0.008357363;2.751685533;-0.050206636;1.0;0.0
14:13:28.163368;-0.005562689;-0.077963071;0.00689751;2.751055875;-0.110831572;1.0;0.0
14:13:28.175824;-0.005562689;-0.077963071;0.00689751;2.751055875;-0.110831572;1.0;0.0
14:13:28.186092;-0.005562689;0.0;0.005568358;2.750475952;-0.097639144;1.0;0.0
14:13:28.196682;-0.005562689;0.0;0.004389119;2.749954731;-0.085611253;1.0;0.0
14:13:28.206770;-0.00658937;-0.07354011;0.002442965;2.749029011;-0.139401087;1.0;0.0
14:13:28.216869;-0.00658937;0.0;0.001;2.748252688;-0.108984231;1.0;0.0
14:13:28.230655;-0.00658937;0.0;0.001;2.748252688;-0.108984231;1.0;0.0
14:13:28.245150;-0.00658937;0.0;0.001;2.747529466;0.0;1.0;0.0
14:13:28.255866;-0.007615814;-0.070772587;0.001;2.746418375;0.0;1.0;0.0
14:13:28.266614;-0.007615814;0.0;0.001;2.745453424;0.0;1.0;0.0
14:13:28.276862;-0.007615814;0.0;0.001;2.744715505;0.0;1.0;0.0
14:13:28.287263;-0.007615814;0.0;0.001;2.744082304;0.0;1.0;0.0
14:13:28.297377;-0.007615814;0.0;0.001;2.744082304;0.0;1.0;0.0
14:13:28.308182;-0.007615814;0.0;0.001;2.743524744;0.0;1.0;0.0
14:13:28.318453;-0.007615814;0.0;0.001;2.743018283;0.0;1.0;0.0
14:13:28.329263;-0.007615814;0.0;0.001;2.743018283;0.0;1.0;0.0
14:13:28.339777;-0.007615814;0.0;0.001;2.742597875;0.0;1.0;0.0
14:13:28.350732;-0.007615814;0.0;0.001;2.742253926;0.0;1.0;0.0
14:13:28.365084;-0.008589994;-0.06628161;0.001;2.741484452;0.0;1.0;0.0
14:13:28.385214;-0.009616199;-0.072728606;0.001;2.740397623;0.0;1.0;0.0
14:13:28.395290;-0.009616199;0.0;0.001;2.739508811;0.0;1.0;0.0
14:13:28.405939;-0.009616199;0.0;0.001;2.738617203;0.0;1.0;0.0
14:13:28.416534;-0.010590972;-0.073489443;0.001;2.737579931;0.0;1.0;0.0
14:13:28.428413;-0.010590972;-0.073489443;0.001;2.737579931;0.0;1.0;0.0
14:13:28.438479;-0.011616937;-0.076265414;0.001;2.73623688;0.0;1.0;0.0
14:13:28.449471;-0.012894618;-0.090866517;0.001;2.734466257;0.0;1.0;0.0
14:13:28.459887;-0.012894618;0.0;0.001;2.732995259;0.0;1.0;0.0
14:13:28.469974;-0.012894618;0.0;0.001;2.732995259;0.0;1.0;0.0
14:13:28.480760;-0.014895435;-0.146689898;0.001;2.730875391;0.0;1.0;0.0
14:13:28.490843;-0.014895435;0.0;0.001;2.728943081;0.0;1.0;0.0
14:13:28.500980;-0.014895435;0.0;0.001;2.727387292;0.0;1.0;0.0
14:13:28.511514;-0.014895435;0.0;0.001;2.726095709;0.0;1.0;0.0
14:13:28.522383;-0.014895435;0.0;0.001;2.726095709;0.0;1.0;0.0
14:13:28.533213;-0.014895435;0.0;0.001;2.72484023;0.0;1.0;0.0
14:13:28.543997;-0.013869714;0.062259198;0.001;2.7242313;0.0;1.0;0.0
14:13:28.556081;-0.013869714;0.062259198;0.001;2.7242313;0.0;1.0;0.0
14:13:28.567579;-0.012894618;0.073875514;0.001;2.724226839;0.0;1.0;0.0
14:13:28.578175;-0.012894618;0.0;0.001;2.724222083;0.0;1.0;0.0
14:13:28.588599;-0.011920112;0.068224486;0.001826488;2.724655677;0.05786184;1.0;0.0
14:13:28.600666;-0.010590972;0.095347998;0.003658915;2.725610468;0.131452118;1.0;0.0
14:13:28.611115;-0.010590972;0.095347998;0.003658915;2.725610468;0.131452118;1.0;0.0
14:13:28.621757;-0.009616199;0.066122764;0.006183957;2.726946078;0.171283644;1.0;0.0
14:13:28.632357;-0.008642019;0.070225478;0.009024939;2.728472606;0.204797187;1.0;0.0
14:13:28.643418;-0.008642019;0.0;0.011618858;2.729926371;0.171427632;1.0;0.0
14:13:28.654084;-0.008642019;0.0;0.011618858;2.729926371;0.171427632;1.0;0.0
14:13:28.664555;-0.008642019;0.0;0.013598339;2.731092299;0.142002813;1.0;0.0
