Time;Hip_x;Hip_vel;Omega;GP_AO;GP_Model;target_cos;target_sin;target_omega;Unnamed: 9
17:18:31.596991;0.351011392;2.299882498;0.208509734;-2.415020726;2.661394835;0.294164402;0.955754835;5.117202594;
17:18:31.608018;0.370923151;2.208092171;0.219179432;-2.402036741;2.720944166;0.244160569;0.969734818;5.123227535;
17:18:31.618805;0.38979207;2.118556055;0.22935435;-2.389456782;2.785862923;0.193498523;0.981100567;5.12904352;
17:18:31.628938;0.423664355;2.367426042;0.239320373;-2.377129361;2.853695154;0.142314838;0.989821442;5.134437213;
17:18:31.639375;0.413436819;1.701093253;0.247999961;-2.36586423;2.923314571;0.090747498;0.995873934;5.139922585;
17:18:31.649285;0.426950937;1.620362067;0.256050353;-2.355187767;2.981254101;0.038935519;0.999241725;5.145065502;
17:18:31.660032;0.439432725;1.525275419;0.263955434;-2.34444712;3.035819054;-0.012981423;0.999915738;5.15057114;
17:18:31.671410;0.448916808;1.396089634;0.271143087;-2.334372879;3.089495182;-0.06486337;0.997894154;5.156319303;
17:18:31.683257;0.458388736;1.291148992;0.277811204;-2.324720273;-3.134271145;-0.116570457;0.993182425;5.162216763;
17:18:31.691652;0.468827907;1.240272019;0.283577447;-2.316127013;-3.071400642;-0.16796329;0.985793251;5.166342027;
17:18:31.702443;0.471767467;1.046736435;0.289003045;-2.307613363;-3.019495249;-0.218903324;0.975746553;5.171579556;
17:18:31.716528;0.471767467;0.837389148;0.293821302;-2.29947648;-2.973664284;-0.269253233;0.963069414;5.17830641;
17:18:31.724587;0.471767467;0.669911318;0.297388926;-2.292926213;-2.934927464;-0.318877283;0.947796011;5.182099934;
17:18:31.734768;0.467846835;0.463156725;0.30036481;-2.286729352;-2.894359112;-0.367641697;0.929967517;5.186835087;
17:18:31.745836;0.454429285;0.105263488;0.302042749;-2.282003925;-2.850410223;-0.415415013;0.909631995;5.191910735;
17:18:31.756385;0.448221556;-0.030716543;0.303086482;-2.277691235;-2.809282541;-0.462068444;0.886844267;5.196678982;
17:18:31.766579;0.442003769;-0.144487812;0.303432188;-2.274200332;-2.767115116;-0.50747622;0.861665762;5.20122285;
17:18:31.776754;0.436064003;-0.226525889;0.303189471;-2.271194781;-2.725066185;-0.55151593;0.83416436;5.20569601;
17:18:31.788179;0.428827035;-0.31477233;0.30232842;-2.268774397;-2.681540489;-0.59406885;0.804414197;5.210645095;
17:18:31.798798;0.422848631;-0.364587507;0.300995857;-2.266908311;-2.639583349;-0.635020266;0.772495477;5.2151757;
17:18:31.809619;0.41685043;-0.403941295;0.299204682;-2.265492722;-2.602125168;-0.67425978;0.738494245;5.219724258;
17:18:31.820398;0.414111443;-0.373271114;0.297100997;-2.264337438;-2.561967134;-0.711681608;0.702502163;5.224187167;
17:18:31.830686;0.411362539;-0.349282531;0.294767129;-2.263459986;-2.5200243;-0.747184869;0.664616259;5.228383931;
17:18:31.841436;0.410551605;-0.294685054;0.292350239;-2.26275659;-2.475498915;-0.780673851;0.624938667;5.232704033;
17:18:31.852195;0.416120748;-0.132328011;0.290067199;-2.261903236;-2.430646896;-0.812058275;0.583576352;5.236961584;
17:18:31.862266;0.431914648;0.207786589;0.288506601;-2.260550297;-2.387469292;-0.841253533;0.540640817;5.240887322;
17:18:31.872860;0.440542074;0.33676653;0.287173515;-2.258970908;-2.348365068;-0.86818092;0.496247811;5.244955214;
17:18:31.882548;0.447130716;0.40024417;0.28597799;-2.257279912;-2.312344313;-0.892767845;0.450517008;5.248620212;
17:18:31.892980;0.453722423;0.451121344;0.284905483;-2.255478062;-2.280963898;-0.914948026;0.403571691;5.252508318;
17:18:31.903734;0.460009038;0.479983993;0.283882957;-2.253497778;-2.253023148;-0.934661668;0.355538416;5.256453552;
17:18:31.913309;0.467592011;0.534630478;0.283052429;-2.251474355;-2.226128578;-0.951855628;0.306546673;5.259912912;
17:18:31.924029;0.475171693;0.57390497;0.282335793;-2.249259592;-2.193166733;-0.966483554;0.256728534;5.26372676;
17:18:31.934101;0.484065388;0.635287591;0.281817034;-2.246930027;-2.152950287;-0.978506011;0.2062183;5.267253502;
17:18:31.944151;0.487026205;0.564307098;0.281189915;-2.244584328;-2.106411934;-0.987890588;0.155152138;5.270718315;
17:18:31.955519;0.487026205;0.451445679;0.28029076;-2.242314341;-2.062027931;-0.994611987;0.103667713;5.274572721;
17:18:31.965693;0.478224117;0.1913985;0.278906319;-2.24079918;-2.020519018;-0.998652088;0.051903818;5.277964408;
17:18:31.976087;0.481207063;0.210683063;0.277514282;-2.23930776;-1.982422471;-1;-1.22E-16;5.281373411;
17:18:31.987178;0.476601185;0.081085777;0.275769754;-2.238138471;-1.945755124;-0.998398349;-0.056575049;5.284949049;
17:18:31.998016;0.469706246;-0.062266674;0.273560864;-2.237368098;-1.905335903;-0.993598528;-0.112968871;5.28838181;
17:18:32.008590;0.453882227;-0.353517603;0.270700914;-2.23739225;-1.864438772;-0.98561591;-0.16900082;5.291673016;
17:18:32.019110;0.449583591;-0.363712469;0.267588647;-2.237644254;-1.824946761;-0.974476068;-0.224491409;5.294891083;
17:18:32.029653;0.449865699;-0.285521283;0.264574458;-2.237903152;-1.798187375;-0.960214685;-0.279262883;5.298060263;
17:18:32.039838;0.453450453;-0.157583054;0.261782826;-2.238031;-1.783923149;-0.942877445;-0.333139795;5.301069087;
17:18:32.050004;0.444378579;-0.301518272;0.258548087;-2.238575353;-1.782194495;-0.922519885;-0.385949559;5.30402102;
17:18:32.060825;0.432684061;-0.455882155;0.25465485;-2.239672865;-1.790406823;-0.899207215;-0.43752301;5.307107314;
17:18:32.071458;0.417637066;-0.646285263;0.250252643;-2.241377064;-1.804555297;-0.873014113;-0.487694944;5.310084363;
17:18:32.082122;0.405897134;-0.737935302;0.245481894;-2.243513408;-1.818944931;-0.844024484;-0.536304643;5.313015181;
17:18:32.092201;0.395316433;-0.788088443;0.24036515;-2.246030641;-1.821062803;-0.81233119;-0.583196397;5.315735093;
17:18:32.102897;0.382422773;-0.885125594;0.235148999;-2.248839338;-1.809337139;-0.778035754;-0.628219997;5.318568675;
17:18:32.114615;0.365399764;-1.008859269;0.228745732;-2.252617229;-1.783214569;-0.741248036;-0.671231219;5.321611103;
17:18:32.124708;0.355546605;-1.001845033;0.222848292;-2.256230182;-1.753765106;-0.702085876;-0.712092285;5.324180195;
17:18:32.134360;0.336523242;-1.177456844;0.216386718;-2.260469625;-1.722857356;-0.660674723;-0.750672305;5.326592898;
17:18:32.145424;0.319517938;-1.261118354;0.209127945;-2.265461469;-1.687308311;-0.617147231;-0.786847695;5.329305928;
17:18:32.155333;0.301456172;-1.342740803;0.201291361;-2.271077979;-1.644489646;-0.571642829;-0.820502575;5.331688425;
17:18:32.165980;0.302475931;-1.054701365;0.194149022;-2.276151746;-1.597140789;-0.524307284;-0.851529138;5.334198982;
17:18:32.176834;0.261045333;-1.659644365;0.18573664;-2.282635452;-1.547332048;-0.475292224;-0.879827996;5.33670616;
17:18:32.187428;0.238725636;-1.737843279;0.176151474;-2.290251695;-1.49123764;-0.424754659;-0.9053085;5.339102934;
17:18:32.198163;0.215297953;-1.831208323;0.166231693;-2.298352854;-1.431705117;-0.372856478;-0.927889027;5.341481346;
17:18:32.208437;0.191880146;-1.928647679;0.156282743;-2.306673464;-1.368281007;-0.319763925;-0.947497247;5.343710674;
17:18:32.219278;0.168427647;-1.97077337;0.144967993;-2.31633761;-1.300341129;-0.265647071;-0.964070347;5.346013714;
17:18:32.230098;0.121521632;-2.449101755;0.132259239;-2.327556695;-1.224803567;-0.21067927;-0.977555239;5.348262275;
17:18:32.240185;0.099025972;-2.374216097;0.119136392;-2.339317406;-1.143122077;-0.1550366;-0.987908727;5.350313928;
17:18:32.250985;0.076647088;-2.312273557;0.105746135;-2.351489661;-1.055996299;-0.0988973;-0.995097645;5.352463376;
17:18:32.262413;0.054048319;-2.270586204;0.092217878;-2.363955542;-0.960778058;-0.042441203;-0.999098966;5.354685155;
17:18:32.272072;0.031469767;-2.264924411;0.079285057;-2.376025631;-0.865398049;0.014150846;-0.999899872;5.356521208;
17:18:32.282882;0.031469767;-1.811939528;0.067156575;-2.387413621;-0.768752396;0.070697566;-0.997497797;5.358531088;
17:18:32.293037;-0.013966025;-2.284580264;0.052595075;-2.401324547;-0.67525053;0.12701782;-0.991900435;5.360376339;
17:18:32.302878;-0.013966025;-1.827664212;0.040042038;-2.413409521;-0.585273087;0.182931197;-0.983125718;5.362125319;
17:18:32.314622;-0.054143413;-2.204829712;0.025415597;-2.427682927;-0.502196968;0.238258591;-0.971201752;5.364162507;
17:18:32.323991;-0.07528258;-2.183532535;0.011733316;-2.441178975;-0.427725941;0.292822771;-0.956166735;5.365749086;
17:18:32.334866;-0.096122287;-2.149086256;0.001;-2.455256229;-0.353728086;0.346448952;-0.938068827;5.367548159;
17:18:32.347640;-0.119367034;-2.153853751;0.001;-2.470047545;-0.285504162;0.398965351;-0.916966002;5.369603655;
17:18:32.355063;-0.119367034;-1.723083001;0.001;-2.482826886;-0.212316096;0.450203745;-0.892925858;5.370769754;
17:18:32.365797;-0.139153729;-1.770595927;0.001;-2.495699825;-0.142643854;0.5;-0.866025404;5.372419514;
17:18:32.377123;-0.166921126;-1.919377475;0.001;-2.510282336;-0.067679316;0.548194604;-0.836350809;5.374113974;
17:18:32.386182;-0.178025717;-1.755342627;0.001;-2.523097799;-0.005177783;0.594633176;-0.80399713;5.37543543;
17:18:32.397150;-0.186038848;-1.550760653;0.001;-2.536273231;0.073572457;0.639166959;-0.769068007;5.376995541;
17:18:32.407346;-0.196039364;-1.439165838;0.001;-2.547908346;0.151161551;0.681653297;-0.731675326;5.378407144;
17:18:32.418268;-0.20403624;-1.309197042;0.001;-2.559076797;0.233906016;0.721956094;-0.691938869;5.379878371;
17:18:32.428185;-0.211969104;-1.204204024;0.001;-2.569727649;0.309141129;0.759946248;-0.649985923;5.381177996;
17:18:32.439106;-0.214908802;-1.018444179;0.001;-2.580146064;0.37960726;0.795502065;-0.605950876;5.382569767;
17:18:32.449506;-0.221094666;-0.937603227;0.001;-2.589449923;0.450770706;0.828509649;-0.559974786;5.383857168;
17:18:32.458792;-0.228659912;-0.899289033;0.001;-2.598439218;0.509114563;0.858863267;-0.512204928;5.384975719;
17:18:32.469233;-0.223981943;-0.627205647;0.001;-2.606344577;0.588182986;0.886465687;-0.462794323;5.386198922;
17:18:32.479082;-0.229166034;-0.604291653;0.001;-2.613824082;0.661152184;0.91122849;-0.411901248;5.387319701;
17:18:32.489898;-0.226107517;-0.425691705;0.001;-2.620740607;0.74545908;0.933072354;-0.35968873;5.388513978;
17:18:32.500642;-0.231729425;-0.445177753;0.001;-2.627443123;0.802675009;0.951927306;-0.30632402;5.3896629;
17:18:32.510253;-0.2261757;-0.246102206;0.001;-2.632803566;0.87120223;0.967732947;-0.251978061;5.390659461;
17:18:32.521246;-0.219563095;-0.071105607;0.001;-2.637444053;0.928195119;0.980438648;-0.196824941;5.391763652;
17:18:32.530702;-0.210317293;0.126794244;0.001;-2.640902491;0.986647129;0.990003708;-0.141041332;5.39268338;
17:18:32.542052;-0.198943681;0.314832345;0.001;-2.643482196;1.053512692;0.996397489;-0.084805924;5.39375107;
17:18:32.552063;-0.18285248;0.556210136;0.001;-2.644759679;1.116945624;0.999599507;-0.028298858;5.394660392;
17:18:32.561901;-0.16381915;0.822967323;0.001052519;-2.644696819;1.181920886;0.999599507;0.028298858;5.395524793;
17:18:32.572036;-0.168909162;0.557626898;0.001;-2.644951226;1.229458928;0.996397489;0.084805924;5.396385306;
17:18:32.582151;-0.174003213;0.345148458;0.001;-2.645493545;1.278238773;0.990003708;0.141041332;5.397213947;
17:18:32.593602;-0.174003213;0.276118766;0.001;-2.646021165;1.326210141;0.980438648;0.196824941;5.398115847;
17:18:32.603602;-0.05666324;2.447508963;0.007961818;-2.639011454;1.40658319;0.967732947;0.251978061;5.398872198;
17:18:32.614164;-0.045939599;2.171032764;0.01458374;-2.632275453;1.460381389;0.951927306;0.30632402;5.399639575;
17:18:32.624044;-0.021181404;2.228392936;0.022030334;-2.624643782;1.491829038;0.933072354;0.35968873;5.400328276;
17:18:32.634434;0.003115548;2.242227608;0.030553651;-2.615841572;1.543525815;0.91122849;0.411901248;5.401022317;
17:18:32.645633;0.031493596;2.347666691;0.039647275;-2.606387411;1.631421804;0.886465687;0.462794323;5.401735906;
17:18:32.655264;0.031493596;1.878133353;0.04770356;-2.597887068;1.751903772;0.858863267;0.512204928;5.402321119;
17:18:32.665506;0.096029665;2.784643385;0.058634178;-2.586420176;1.847772598;0.828509649;0.559974786;5.402914734;
17:18:32.675288;0.097050893;2.24800432;0.068460921;-2.575952798;1.917620182;0.795502065;0.605950876;5.40345419;
17:18:32.686240;0.156089101;2.898922594;0.081395101;-2.562213297;1.944861293;0.759946248;0.649985923;5.404026465;
17:18:32.697057;0.18718342;2.901740453;0.09466255;-2.548004758;2.006933689;0.721956094;0.691938869;5.404558993;
17:18:32.707053;0.216195402;2.85337765;0.108402557;-2.533155749;2.09286809;0.681653297;0.731675326;5.405022381;
17:18:32.718200;0.244225218;2.819872379;0.12163245;-2.518724117;2.17123127;0.639166959;0.769068007;5.405506777;
17:18:32.728163;0.27541216;2.841773531;0.135371387;-2.50361558;2.208972692;0.594633176;0.80399713;5.405911016;
17:18:32.739770;0.329723955;3.273915284;0.150885657;-2.486545552;2.248789787;0.548194604;0.836350809;5.40634799;
17:18:32.751441;0.352708933;3.012688116;0.166892292;-2.468680799;2.284273624;0.5;0.866025404;5.406750736;
17:18:32.761608;0.377118685;2.866978059;0.18105009;-2.452662199;2.332007408;0.450203745;0.892925858;5.407071824;
17:18:32.772024;0.377118685;2.293582447;0.193244677;-2.438505916;2.390238047;0.398965351;0.916966002;5.407372213;
17:18:32.782108;0.419446435;2.670559117;0.205822613;-2.423905384;2.444357634;0.346448952;0.938068827;5.407635643;
17:18:32.792913;0.437547716;2.49516106;0.217800087;-2.409788978;2.484897852;0.292822771;0.956166735;5.407888185;
17:18:32.802996;0.455376888;2.32552753;0.230030788;-2.395132833;2.533926249;0.238258591;0.971201752;5.408096277;
17:18:32.814355;0.47116231;2.150751207;0.241583126;-2.381014854;2.589555502;0.182931197;0.983125718;5.408299009;
17:18:32.824368;0.480804806;1.903128149;0.251863837;-2.368126149;2.660903931;0.12701782;0.991900435;5.408450038;
17:18:32.834509;0.492266686;1.748837744;0.261037624;-2.356353952;2.739082813;0.070697566;0.997497797;5.408576721;
17:18:32.845840;0.492266686;1.399070195;0.269412297;-2.345168801;2.829822302;0.014150846;0.999899872;5.408687179;
17:18:32.856071;0.492266686;1.119256156;0.276338003;-2.335494221;2.918826103;-0.042441203;0.999098966;5.408758898;
17:18:32.866085;0.510531975;1.25286479;0.283301429;-2.325670347;3.001104116;-0.0988973;0.995097645;5.408803506;
17:18:32.876962;0.511459872;1.019524029;0.28968336;-2.316202204;3.081912756;-0.1550366;0.987908727;5.408823453;
17:18:32.886828;0.511083093;0.808181598;0.294822764;-2.30810112;-3.122133732;-0.21067927;0.977555239;5.408816028;
17:18:32.897778;0.509138447;0.610613745;0.299406064;-2.300301093;-3.045663834;-0.265647071;0.964070347;5.408779546;
17:18:32.908657;0.504871832;0.409551531;0.303034075;-2.293416325;-2.979423046;-0.319763925;0.947497247;5.408714063;
17:18:32.918838;0.499629753;0.231094997;0.305774834;-2.287369436;-2.924207687;-0.372856478;0.927889027;5.408626554;
17:18:32.928893;0.484986192;-0.10553446;0.307164226;-2.28288904;-2.872538328;-0.424754659;0.9053085;5.408515395;
17:18:32.940059;0.48396616;-0.102990041;0.308190966;-2.278480446;-2.822471142;-0.475292224;0.879827996;5.408363335;
17:18:32.950128;0.464627641;-0.464222255;0.307921153;-2.275629626;-2.769860029;-0.524307284;0.851529138;5.408200557;
17:18:32.960877;0.464627641;-0.371377804;0.307409801;-2.273042914;-2.71710515;-0.571642829;0.820502575;5.408000109;
17:18:32.971979;0.451695363;-0.528326994;0.305959559;-2.271062426;-2.668588877;-0.617147231;0.786847695;5.407764353;
17:18:32.981776;0.453250431;-0.391790198;0.30455765;-2.269388882;-2.620462894;-0.660674723;0.750672305;5.407532223;
17:18:32.992384;0.45226683;-0.332522671;0.302929478;-2.267886976;-2.576196432;-0.702085876;0.712092285;5.407255584;
17:18:33.002887;0.453567274;-0.241552135;0.301168715;-2.266436646;-2.530898094;-0.741248036;0.671231219;5.406955943;
17:18:33.013718;0.457435289;-0.122070697;0.299411036;-2.264930149;-2.487406015;-0.778035754;0.628219997;5.406620304;
17:18:33.023189;0.477493959;0.299205305;0.29852279;-2.262796088;-2.440256596;-0.81233119;0.583196397;5.406304786;
17:18:33.036437;0.490741996;0.470348435;0.297948072;-2.259949496;-2.392918587;-0.844024484;0.536304643;5.405829219;
17:18:33.045550;0.497668099;0.513089999;0.297519702;-2.257363109;-2.351451874;-0.873014113;0.487694944;5.405479078;
17:18:33.055393;0.504051171;0.53720673;0.297157324;-2.254730173;-2.315655231;-0.899207215;0.43752301;5.40507997;
17:18:33.065725;0.511712978;0.572334367;0.296885183;-2.251809632;-2.29041338;-0.922519885;0.385949559;5.404637815;
17:18:33.075674;0.519072729;0.604065477;0.296717308;-2.248989057;-2.264570475;-0.942877445;0.333139795;5.404189725;
17:18:33.087398;0.524352414;0.580074984;0.296524764;-2.245946436;-2.236866951;-0.960214685;0.279262883;5.403633778;
17:18:33.097413;0.542168504;0.796105327;0.296883435;-2.24240352;-2.198970556;-0.974476068;0.224491409;5.403135126;
17:18:33.108912;0.54621484;0.706714668;0.297134021;-2.238710553;-2.158605576;-0.98561591;0.16900082;5.402535806;
17:18:33.120320;0.540639321;0.460723274;0.296826334;-2.235853489;-2.113345146;-0.993598528;0.112968871;5.401913155;
17:18:33.130986;0.53206589;0.208993297;0.29589942;-2.23359592;-2.068755627;-0.998398349;0.056575049;5.401305906;
17:18:33.140671;0.526453536;0.055753979;0.294629911;-2.231891303;-2.024630547;-1;-1.22E-16;5.400733653;
17:18:33.151234;0.520197443;-0.071377784;0.292849218;-2.230502989;-1.98001647;-0.998426815;-0.056070447;5.400087055;
17:18:33.162084;0.513011172;-0.190364955;0.290638216;-2.22956743;-1.92734766;-0.99371221;-0.111964476;5.399398663;
17:18:33.173511;0.504146327;-0.327800132;0.288128867;-2.229153422;-1.87697506;-0.985871019;-0.167506223;5.398647326;
17:18:33.183196;0.493867116;-0.456272405;0.285012676;-2.229233296;-1.831900239;-0.974927912;-0.222520934;5.397989534;
17:18:33.193586;0.48779076;-0.477149013;0.281556981;-2.229618788;-1.803882599;-0.960917322;-0.276835511;5.397262608;
17:18:33.205148;0.486336194;-0.408696498;0.278081035;-2.230077297;-1.794331312;-0.94388333;-0.330279062;5.396428022;
17:18:33.215280;0.484914724;-0.355094601;0.27479453;-2.230570766;-1.801938176;-0.923879533;-0.382683432;5.395674611;
17:18:33.225321;0.484914724;-0.284075681;0.271537083;-2.231064226;-1.820955157;-0.900968868;-0.433883739;5.394907806;
17:18:33.235215;0.484914724;-0.227260545;0.268168168;-2.231578816;-1.842281818;-0.875223422;-0.483718887;5.394132745;
17:18:33.245893;0.485875402;-0.163903298;0.264831487;-2.232055785;-1.862551332;-0.846724199;-0.532032077;5.393274736;
17:18:33.257446;0.410460366;-1.512537003;0.258020715;-2.236012433;-1.865633726;-0.815560869;-0.578671296;5.392321447;
17:18:33.268214;0.39560954;-1.486423835;0.250916875;-2.240382;-1.851952553;-0.781831482;-0.623489802;5.39140976;
17:18:33.278717;0.380659887;-1.469081335;0.243476841;-2.245182144;-1.83065784;-0.745642165;-0.666346578;5.390499152;
17:18:33.288800;0.363781657;-1.509278861;0.23600677;-2.250229593;-1.793719172;-0.707106781;-0.707106781;5.389605277;
17:18:33.299425;0.345677309;-1.549815867;0.22771037;-2.256074401;-1.742135525;-0.666346578;-0.745642165;5.388642661;
17:18:33.310326;0.329723912;-1.53151253;0.218780681;-2.262562269;-1.677420974;-0.623489802;-0.781831482;5.387633155;
17:18:33.321456;0.293722702;-1.898459117;0.208783811;-2.270273263;-1.617238045;-0.578671296;-0.815560869;5.386579772;
17:18:33.331801;0.275766333;-1.845355974;0.198163752;-2.278656406;-1.561031342;-0.532032077;-0.846724199;5.385580323;
17:18:33.341797;0.256635941;-1.854416947;0.188028168;-2.286838629;-1.502120852;-0.483718887;-0.875223422;5.384596115;
17:18:33.352867;0.235341139;-1.888159425;0.177013565;-2.295932625;-1.442840815;-0.433883739;-0.900968868;5.38348515;
17:18:33.362507;0.210872896;-1.996352528;0.165895696;-2.305323973;-1.37223959;-0.382683432;-0.923879533;5.382499863;
17:18:33.372931;0.186305714;-2.085032069;0.154217679;-2.31539085;-1.298272014;-0.330279062;-0.94388333;5.381415921;
17:18:33.382670;0.185285443;-1.688283102;0.143141551;-2.324969865;-1.219757199;-0.276835511;-0.960917322;5.380385964;
17:18:33.393760;0.132914177;-2.351343424;0.129643674;-2.337040882;-1.141091824;-0.222520934;-0.974927912;5.379193022;
17:18:33.403605;0.105081503;-2.396284062;0.115088164;-2.350275156;-1.06009531;-0.167506223;-0.985871019;5.378116219;
17:18:33.414484;0.079266929;-2.429480452;0.101053961;-2.363221292;-0.978697419;-0.111964476;-0.99371221;5.376907045;
17:18:33.423782;0.049438601;-2.535827971;0.086354579;-2.376977582;-0.891788721;-0.056070447;-0.998426815;5.375857694;
17:18:33.434499;0.048416639;-2.047957741;0.071843731;-2.390651445;-0.797737956;6.12E-17;-1;5.374630181;
17:18:33.445433;8.43E-05;-2.598619759;0.056419909;-2.405430553;-0.69869113;0.056070447;-0.998426815;5.373358111;
17:18:33.454755;-0.020346465;-2.475726396;0.040581036;-2.420770987;-0.600585878;0.111964476;-0.99371221;5.372258011;
17:18:33.465561;-0.06157549;-2.740704164;0.022669292;-2.438340903;-0.512190759;0.167506223;-0.985871019;5.370965015;
17:18:33.476070;-0.081415829;-2.571553694;0.005516205;-2.455347585;-0.426717609;0.222520934;-0.974927912;5.369689428;
17:18:33.487466;-0.10023604;-2.41086636;0.001;-2.472617176;-0.354653269;0.276835511;-0.960917322;5.368286177;
17:18:33.498200;-0.12013863;-2.298528288;0.001;-2.489964555;-0.278198987;0.330279062;-0.94388333;5.3669456;
17:18:33.508972;-0.135924786;-2.12995112;0.001;-2.5070079;-0.203461662;0.382683432;-0.923879533;5.365582093;
17:18:33.519252;-0.151374296;-2.010820914;0.001;-2.522463911;-0.132612586;0.433883739;-0.900968868;5.364264045;
17:18:33.529910;-0.163797508;-1.836110429;0.001;-2.538660825;-0.061507765;0.483718887;-0.875223422;5.362880366;
17:18:33.540378;-0.17831324;-1.734570631;0.001;-2.554401339;0.004631251;0.532032077;-0.846724199;5.361504513;
17:18:33.550854;-0.190324114;-1.625827214;0.001;-2.568420517;0.083409645;0.578671296;-0.815560869;5.360111074;
17:18:33.561801;-0.20275599;-1.532078719;0.001;-2.582896198;0.154534742;0.623489802;-0.781831482;5.358637497;
17:18:33.573349;-0.214162442;-1.439383888;0.001;-2.596744879;0.241608754;0.666346578;-0.745642165;5.357063858;
17:18:33.583108;-0.225561321;-1.364258262;0.001;-2.610153338;0.321857333;0.707106781;-0.707106781;5.355718835;
17:18:33.593836;-0.236949676;-1.303435513;0.001;-2.623132347;0.396105558;0.745642165;-0.666346578;5.3542244;
17:18:33.604009;-0.24589531;-1.209718867;0.001;-2.635485734;0.459989846;0.781831482;-0.623489802;5.352792095;
17:18:33.614025;-0.252456684;-1.097703148;0.001;-2.646489829;0.518445492;0.815560869;-0.578671296;5.35136761;
17:18:33.625088;-0.263165296;-1.079031146;0.001;-2.657780737;0.582369685;0.846724199;-0.532032077;5.349777928;
17:18:33.636081;-0.262144929;-0.843488078;0.001;-2.667633447;0.640020549;0.875223422;-0.483718887;5.348181557;
17:18:33.646207;-0.264338726;-0.717325479;0.001;-2.676695184;0.702209651;0.900968868;-0.433883739;5.346696488;
17:18:33.657415;-0.265572786;-0.595976005;0.001;-2.685638151;0.753931046;0.923879533;-0.382683432;5.345036601;
17:18:33.667073;-0.262039155;-0.406817352;0.001;-2.692704143;0.809650123;0.94388333;-0.330279062;5.343592824;
17:18:33.677304;-0.260158871;-0.289742138;0.001;-2.699238939;0.863235891;0.960917322;-0.276835511;5.342049972;
17:18:33.687878;-0.256415111;-0.157855147;0.001;-2.704666277;0.923854887;0.974927912;-0.222520934;5.340441055;
17:18:33.698674;-0.243842665;0.105713771;0.001;-2.709002096;0.983596861;0.985871019;-0.167506223;5.338783502;
17:18:33.708161;-0.243842665;0.084571017;0.001;-2.712633796;1.044173956;0.99371221;-0.111964476;5.337314681;
17:18:33.720216;-0.217857289;0.556316845;0.001;-2.714248813;1.110428452;0.998426815;-0.056070447;5.335431952;
17:18:33.730472;-0.199931281;0.767517799;0.001;-2.714435183;1.176859975;1;0;5.333815991;
17:18:33.740593;-0.176833286;1.070653779;0.002393052;-2.713024846;1.242494345;0.998426815;0.056070447;5.33220876;
17:18:33.750231;-0.181933924;0.755178507;0.003300027;-2.712089137;1.295245528;0.99371221;0.111964476;5.330667132;
17:18:33.760121;-0.128264839;1.66960736;0.007706506;-2.707626827;1.355176091;0.985871019;0.167506223;5.329074476;
17:18:33.770732;-0.103490716;1.825633218;0.013342817;-2.701883573;1.416616321;0.974927912;0.222520934;5.327354249;
17:18:33.780813;-0.077869039;1.950110523;0.020335796;-2.694713664;1.464298725;0.960917322;0.276835511;5.325709549;
17:18:33.790881;-0.053042531;2.053063153;0.028001744;-2.686803583;1.511577368;0.94388333;0.330279062;5.324057443;
17:18:33.801573;-0.029272002;2.11213651;0.036473798;-2.678004428;1.559941649;0.923879533;0.382683432;5.322293158;
17:18:33.811422;-0.030258801;1.670444168;0.044070686;-2.669994234;1.630929947;0.900968868;0.433883739;5.320659637;
17:18:33.822934;-0.029236462;1.356648586;0.050804894;-2.662781416;1.714830518;0.875223422;0.483718887;5.318740896;
17:18:33.832584;0.06297038;2.868549981;0.063093836;-2.649902295;1.81222558;0.846724199;0.532032077;5.317125287;
17:18:33.843177;0.094149273;2.838807119;0.077397147;-2.634791936;1.889146924;0.815560869;0.578671296;5.315344859;
17:18:33.854558;0.124129037;2.820803096;0.091422732;-2.619844127;1.937189579;0.781831482;0.623489802;5.313424634;
17:18:33.864112;0.153117752;2.832505568;0.104712187;-2.605566028;2.000487089;0.745642165;0.666346578;5.311807371;
17:18:33.874884;0.182106624;2.838224812;0.118413331;-2.590733144;2.072369099;0.707106781;0.707106781;5.309978785;
17:18:33.884959;0.211103512;2.813004547;0.133091166;-2.574709159;2.140896797;0.666346578;0.745642165;5.308264178;
17:18:33.895594;0.241151833;2.80796745;0.148063717;-2.558219668;2.209832668;0.623489802;0.781831482;5.306450365;
17:18:33.905747;0.270273012;2.821059924;0.162241696;-2.542467807;2.261303186;0.578671296;0.815560869;5.304715627;
17:18:33.916707;0.322522449;3.218549216;0.178965065;-2.523888657;2.301884413;0.532032077;0.846724199;5.302840259;
17:18:33.927710;0.344704498;2.974088807;0.19534633;-2.505425677;2.353319168;0.483718887;0.875223422;5.30095539;
17:18:33.938706;0.363663391;2.754013342;0.209533969;-2.489188182;2.412375212;0.433883739;0.900968868;5.299070319;
17:18:33.948041;0.386062633;2.645810874;0.223333376;-2.473196645;2.462846994;0.382683432;0.923879533;5.297469455;
17:18:33.958548;0.406190365;2.49578176;0.237239085;-2.456844178;2.497544289;0.330279062;0.94388333;5.295667608;
17:18:33.969844;0.423289878;2.323687412;0.250213036;-2.441320233;2.543707609;0.276835511;0.960917322;5.293731177;
17:18:33.980769;0.440129243;2.170561678;0.262913051;-2.425845739;2.600721598;0.222520934;0.974927912;5.291859798;
17:18:33.992319;0.455918386;2.027385519;0.274927362;-2.410911052;2.670836926;0.167506223;0.985871019;5.289883734;
