Time;Hip_x;Hip_vel;Hip_omega;Hip_AO;target_cos;target_sin;target_omega;filter_hip_x
17:23:49.251221;0.1336051406642551;-0.3990900702642491;4.766887187957764;0.6590721256721501;0.0080552786613899;-0.999967555716528;0.0;-0.1531753678987795
17:23:49.261904;0.1336051406642551;-0.3990900702642491;4.766887187957764;0.6590721256721501;0.040265940109415;-0.9991889981715696;0.0;-0.15474043169453022
17:23:49.272045;0.1336051406642551;-0.3990900702642491;4.766887187957764;0.6590721256721501;0.0724348001617624;-0.9973731496914912;0.0;-0.1552840697682556
17:23:49.283614;0.125402283575698;-0.8202857088557169;4.746326923370361;0.6590721256721501;0.1045284632676534;-0.9945218953682732;0.0;-0.1548169796104687
17:23:49.294195;0.125402283575698;-0.8202857088557169;4.746326923370361;0.8617199286387169;0.1365136119407315;-0.9906381951827292;0.0;-0.15336946184622147
17:23:49.304539;0.125402283575698;-0.8202857088557169;4.746326923370361;0.8617199286387169;0.1683570413470386;-0.9857260809316508;0.0;-0.15099156636998046
17:23:49.314640;0.125402283575698;-0.8202857088557169;4.746326923370361;0.8617199286387169;0.2000256937760444;-0.9797906520422676;0.0;-0.14775129016997324
17:23:49.327684;0.1169498949309346;-0.8452388644763345;4.715269088745117;0.8617199286387169;0.2314866929589429;-0.9728380702783646;0.0;-0.1437314163051902
17:23:49.338403;0.1169498949309346;-0.8452388644763345;4.715269088745117;1.055696686517944;0.2627073781985868;-0.9648755533435516;0.0;-0.13902688970395954
17:23:49.348495;0.1169498949309346;-0.8452388644763345;4.715269088745117;1.055696686517944;0.2936553382756305;-0.955911367388329;0.0;-0.13374251101557705
17:23:49.359523;0.1169498949309346;-0.8452388644763345;4.715269088745117;1.055696686517944;0.3242984450956827;-0.9459548184287252;0.0;-0.12798938982425306
17:23:49.371022;0.1035458730024159;-1.340402192851868;4.710385322570801;1.249872277561348;0.3546048870425355;-0.9350162426854148;0.0;-0.12188091716228514
17:23:49.381114;0.1035458730024159;-1.340402192851868;4.710385322570801;1.249872277561348;0.3845432020028507;-0.9231069958533488;0.0;-0.11553045176887292
17:23:49.391213;0.1035458730024159;-1.340402192851868;4.710385322570801;1.249872277561348;1.0;0.0;0.0;-0.1090499714705371
17:23:49.401368;0.1035458730024159;-1.340402192851868;4.710385322570801;1.249872277561348;1.0;0.0;0.0;-0.10254710507216772
17:23:49.411474;0.0909219139318522;-1.2623959070563684;4.751457214355469;1.453111127839815;1.0;0.0;0.0;-0.09612127282441003
17:23:49.421742;0.0909219139318522;-1.2623959070563684;4.751457214355469;1.453111127839815;1.0;0.0;0.0;-0.08986174398699505
17:23:49.431889;0.0909219139318522;-1.2623959070563684;4.751457214355469;1.453111127839815;1.0;0.0;0.0;-0.08384713869512612
17:23:49.442024;0.0909219139318522;-1.2623959070563684;4.751457214355469;1.453111127839815;1.0;0.0;0.0;-0.0781438185057934
17:23:49.453304;0.0834809279264956;-0.744098600535667;4.753861904144287;1.6685572473175618;1.0;0.0;0.0;-0.07280354851378837
17:23:49.464204;0.0834809279264956;-0.744098600535667;4.753861904144287;1.6685572473175618;1.0;0.0;0.0;-0.06786267972141394
17:23:49.474519;0.0834809279264956;-0.744098600535667;4.753861904144287;1.6685572473175618;1.0;0.0;0.0;-0.06334273085179823
17:23:49.484642;0.0834809279264956;-0.744098600535667;4.753861904144287;1.6685572473175618;1.0;0.0;0.0;-0.05925072088957541
