Time;Hip_x;Hip_vel;Omega;GP_AO;GP_Model;target_cos;target_sin;target_omega
17:15:54.533335;1.030142822238632;-1.2790374225529777;5.874249089101383;1.5253805063984878;0.1866925209760666;0.8014136218679566;-0.598110530491216;5.874249089101383
17:15:54.543389;1.0293542923800485;-1.037943011025017;5.874281203899048;1.588377618194027;0.2489855140447616;0.8380881048918405;-0.5455349012105489;5.874281203899048
17:15:54.553372;1.033139103217753;-0.7600723037533731;5.874201284231967;1.6515653780879624;0.320605456829071;0.8713187041233893;-0.490717552003938;5.874201284231967
17:15:54.564183;1.0352497468628363;-0.5662367376675216;5.874025779435412;1.7106814137784845;0.4074020981788635;0.9009688679024191;-0.4338837391175581;5.874025779435412
17:15:54.573471;1.0365514500910031;-0.4272152883174531;5.873662768160537;1.7696495341162797;0.4509543478488922;0.9269167573460216;-0.37526700487937437;5.873662768160537
17:15:54.583652;1.0376070191487323;-0.3208878915023893;5.872963850688712;1.8283226544019548;0.4730961322784424;0.9490557470106686;-0.3151082180236207;5.872963850688712
17:15:54.594109;1.0643556572619446;0.2504828698165377;5.873017063435738;1.8903229625316091;0.4987383782863617;0.9672948630390293;-0.2536545839095077;5.873017063435738
17:15:54.604935;1.0784095315395457;0.4644537446196142;5.873237049296583;1.9530581448068285;0.553423285484314;0.9815591569910653;-0.19115862870137243;5.873237049296583
17:15:54.616173;1.0957763979795805;0.700920219608282;5.873736460358347;2.015499812066519;0.6119840145111084;0.991790013823246;-0.12787716168450639;5.873736460358347
17:15:54.626056;1.1489168538811414;1.6128187854480045;5.877280293781846;2.078398730148802;0.669857382774353;0.9979453927503363;-0.0640702199807131;5.877280293781846
17:15:54.636111;1.140007197235181;1.1234157269916316;5.878638713945296;2.1425385367640324;0.7279574871063232;1.0;0.0;5.878638713945296
17:15:54.646998;1.1310988717090844;0.7242215877387724;5.877021423801117;2.2009326769414024;0.7988536357879639;0.9979453927503363;0.06407021998071266;5.877021423801117
