Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
14:29:26.666887;-0.038975239;0;0.027753593;-2.160985495;
14:29:26.677246;-0.038003556;0.069900991;0.028639692;-2.160150278;
14:29:26.690808;-0.038003556;0;0.029381492;-2.159359517;
14:29:26.706243;-0.038003556;0;0.029902802;-2.158718471;
14:29:26.719276;-0.038003556;0;0.030381488;-2.158011785;
14:29:26.729497;-0.038003556;0;0.030381488;-2.158011785;
14:29:26.739754;-0.039034833;-0.075629225;0.030341976;-2.157617459;
14:29:26.749998;-0.039034833;0;0.030242894;-2.157249559;
14:29:26.760125;-0.039034833;0;0.030242894;-2.157249559;
14:29:26.770399;-0.039034833;0;0.030093823;-2.156913378;
14:29:26.780964;-0.039034833;0;0.029902143;-2.156604371;
14:29:26.791819;-0.039034833;0;0.029666801;-2.156311095;
14:29:26.804425;-0.038003556;0.06166644;0.029745623;-2.155774738;
14:29:26.814523;-0.038003556;0.06166644;0.029745623;-2.155774738;
14:29:26.825352;-0.038003556;0;0.029729035;-2.155341947;
14:29:26.835796;-0.036972223;0.079319005;0.029980062;-2.154828156;
14:29:26.845972;-0.036972223;0;0.030144962;-2.154357208;
14:29:26.857938;-0.036972223;0;0.030144962;-2.154357208;
14:29:26.868087;-0.036972223;0;0.030235449;-2.153918136;
14:29:26.880758;-0.036972223;0;0.030255949;-2.15344725;
14:29:26.890892;-0.036972223;0;0.030203314;-2.153047629;
14:29:26.901754;-0.036972223;0;0.030100019;-2.152703081;
14:29:26.913748;-0.036972223;0;0.030100019;-2.152703081;
14:29:26.924105;-0.036972223;0;0.029949448;-2.152380696;
14:29:26.934178;-0.036972223;0;0.029731343;-2.152044989;
14:29:26.945287;-0.036972223;0;0.029503717;-2.151772539;
14:29:26.955786;-0.036972223;0;0.029243653;-2.151515692;
14:29:26.968451;-0.036972223;0;0.029243653;-2.151515692;
14:29:26.978557;-0.037943907;-0.071369552;0.028630398;-2.151428363;
14:29:26.988652;-0.037943907;0;0.027977677;-2.151334491;
14:29:26.998725;-0.037943907;0;0.027379132;-2.151247617;
14:29:27.012114;-0.037943907;0;0.026793143;-2.151161869;
14:29:27.022675;-0.037943907;0;0.026793143;-2.151161869;
14:29:27.039928;-0.036912522;0;0.026315394;-2.150668115;
14:29:27.052918;-0.036912522;0;0.026032566;-2.150442788;
14:29:27.066685;-0.036912522;0;0.026032566;-2.150442788;
14:29:27.076957;-0.036912522;0;0.025728663;-2.150233068;
14:29:27.087087;-0.036912522;0;0.025400163;-2.150033436;
14:29:27.099611;-0.036912522;0;0.02506684;-2.149852384;
14:29:27.109709;-0.036912522;0;0.024720293;-2.149681922;
14:29:27.121770;-0.036912522;0;0.02438415;-2.149530414;
14:29:27.131890;-0.036912522;0;0.02438415;-2.149530414;
14:29:27.142451;-0.036912522;0;0.02402395;-2.1493804;
14:29:27.152665;-0.036912522;0;0.023646805;-2.149234672;
14:29:27.164317;-0.036912522;0;0.023646805;-2.149234672;
14:29:27.174530;-0.036912522;0;0.023235065;-2.149086627;
14:29:27.186744;-0.036912522;0;0.022860416;-2.148960386;
14:29:27.197593;-0.036912522;0;0.022357082;-2.148801487;
14:29:27.210379;-0.036912522;0;0.022357082;-2.148801487;
14:29:27.220951;-0.036912522;0;0.021958642;-2.148683138;
14:29:27.231146;-0.036912522;0;0.021554921;-2.148568979;
14:29:27.241574;-0.036912522;0;0.021193449;-2.148471098;
14:29:27.251813;-0.036912522;0;0.020814123;-2.148372287;
14:29:27.265716;-0.036912522;0;0.020434775;-2.148277045;
14:29:27.276213;-0.036912522;0;0.020434775;-2.148277045;
14:29:27.286447;-0.036912522;0;0.020056589;-2.148185282;
14:29:27.296909;-0.037943907;-0.074246748;0.019339704;-2.148270147;
14:29:27.307250;-0.037943907;0;0.018707851;-2.148337813;
14:29:27.320762;-0.037943907;0;0.018707851;-2.148337813;
14:29:27.330831;-0.037943907;0;0.018052437;-2.148400461;
14:29:27.341103;-0.037943907;0;0.017443603;-2.148451347;
14:29:27.352104;-0.037943907;0;0.01679574;-2.148497296;
14:29:27.364975;-0.037943907;0;0.01679574;-2.148497296;
14:29:27.375536;-0.037943907;0;0.016284236;-2.148527288;
14:29:27.386129;-0.037943907;0;0.015781191;-2.148551124;
14:29:27.396683;-0.036972223;0.075210912;0.015648131;-2.148414613;
