Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
17:13:24.154836;-0.027445798;0.059900137;8.013915298;-0.244817196;
17:13:24.165213;-0.027445798;0;8.103649892;-0.061886873;
17:13:24.177615;-0.027445798;0;8.103649892;-0.061886873;
17:13:24.187684;-0.027194552;0.015966847;8.109438615;0.068659715;
17:13:24.198427;-0.026213921;0.06263156;8.050205057;0.16562352;
17:13:24.210111;-0.026213921;0.06263156;8.050205057;0.16562352;
17:13:24.220560;-0.026213921;0;7.931332531;0.240268093;
17:13:24.231288;-0.026257158;-0.002762199;7.779168678;0.287193656;
17:13:24.242974;-0.026257158;-0.002762199;7.779168678;0.287193656;
17:13:24.253320;-0.026257158;0;7.570567971;0.316158446;
17:13:24.263770;-0.026257158;0;7.324458134;0.322268057;
17:13:24.276879;-0.026257158;0;7.324458134;0.322268057;
17:13:24.287218;-0.026257158;0;7.063464545;0.310021451;
17:13:24.297306;-0.026257158;0;6.804448564;0.288015672;
17:13:24.308553;-0.026257158;0;6.804448564;0.288015672;
17:13:24.319004;-0.02723721;-0.060815304;6.538208991;0.262395346;
17:13:24.329494;-0.02723721;0;6.265494674;0.237736252;
17:13:24.341833;-0.02723721;0;6.265494674;0.237736252;
17:13:24.353174;-0.029535329;-0.145108269;6.046891248;0.225895564;
17:13:24.363277;-0.031496573;-0.124913102;5.864611402;0.228222079;
17:13:24.373726;-0.031496573;-0.124913102;5.864611402;0.228222079;
17:13:24.384071;-0.034482774;-0.184218062;5.720108598;0.2498115;
17:13:24.394784;-0.036697485;-0.129806411;5.616678569;0.294744536;
17:13:24.409819;-0.036697485;-0.129806411;5.616678569;0.294744536;
17:13:24.420470;-0.039987222;-0.175258368;5.560336417;0.371397167;
17:13:24.430576;-0.04310997;-0.192496971;5.553950896;0.458313887;
17:13:24.441917;-0.04310997;-0.192496971;5.553950896;0.458313887;
17:13:24.451986;-0.046398003;-0.203856443;5.579408196;0.560799503;
17:13:24.462394;-0.04735099;-0.057821594;5.625441321;0.676132509;
17:13:24.474054;-0.04735099;-0.057821594;5.625441321;0.676132509;
17:13:24.484606;-0.050550859;-0.202877446;5.684075997;0.794632163;
17:13:24.495445;-0.052793845;-0.143257408;5.747358013;0.915765939;
17:13:24.507002;-0.052793845;-0.143257408;5.747358013;0.915765939;
17:13:24.517670;-0.05684038;-0.23630909;5.81691725;1.049570615;
17:13:24.527931;-0.059048457;-0.130629354;5.877248521;1.178589479;
17:13:24.539970;-0.059048457;-0.130629354;5.877248521;1.178589479;
17:13:24.550652;-0.064452743;-0.331881767;5.925633927;1.298900832;
17:13:24.561119;-0.070498272;-0.381855573;5.959826084;1.410104307;
17:13:24.572880;-0.070498272;-0.381855573;5.959826084;1.410104307;
