Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;target_cos;target_sin
14:26:36.243946;-0.005363364;0;0.135803911;2.18930719;1;0
14:26:36.258893;-0.005363364;0;0.1323304;2.189370596;1;0
14:26:36.271672;-0.005363364;0;0.128759264;2.18942933;1;0
14:26:36.281867;-0.005363364;0;0.128759264;2.18942933;1;0
14:26:36.292666;-0.005363364;0;0.12483179;2.189486929;1;0
14:26:36.302868;-0.005363364;0;0.121636056;2.189528799;1;0
14:26:36.315374;-0.005363364;0;0.118198203;2.189569225;1;0
14:26:36.325452;-0.005363364;0;0.118198203;2.189569225;1;0
14:26:36.337109;-0.005363364;0;0.115071266;2.189602156;1;0
14:26:36.347876;-0.005363364;0;0.111881256;2.189632286;1;0
14:26:36.357953;-0.005363364;0;0.109043611;2.189656383;1;0
14:26:36.369469;-0.005363364;0;0.109043611;2.189656383;1;0
14:26:36.379580;-0.005363364;0;0.106251664;2.189677811;1;0
14:26:36.389954;-0.005363364;0;0.103313078;2.18969813;1;0
14:26:36.400528;-0.004331451;0.078968614;0.115444295;2.197194507;1;0
14:26:36.411693;-0.004331451;0;0.126610381;2.204414878;1;0
14:26:36.423935;-0.004331451;0;0.136411991;2.211084911;1;0
14:26:36.438457;-0.004331451;0;0.145615745;2.217729949;1;0
14:26:36.448605;-0.004331451;0;0.145615745;2.217729949;1;0
14:26:36.459091;-0.004331451;0;0.153574946;2.223892772;1;0
14:26:36.469451;-0.004331451;0;0.159675158;2.228990904;1;0
14:26:36.479583;-0.004331451;0;0.159675158;2.228990904;1;0
14:26:36.489677;-0.004331451;0;0.165088681;2.233916264;1;0
14:26:36.500678;-0.004331451;0;0.16950056;2.238352962;1;0
14:26:36.512439;-0.004331451;0;0.173433003;2.242827056;1;0
14:26:36.522885;-0.004331451;0;0.176335032;2.246677331;1;0
14:26:36.534142;-0.004331451;0;0.176335032;2.246677331;1;0
14:26:36.544227;-0.004331451;0;0.178452262;2.250051367;1;0
14:26:36.554351;-0.004331451;0;0.180064827;2.253322626;1;0
14:26:36.564779;-0.004331451;0;0.181065829;2.256190368;1;0
14:26:36.576286;-0.004331451;0;0.181590504;2.258814905;1;0
14:26:36.587130;-0.004331451;0;0.181590504;2.258814905;1;0
14:26:36.602063;-0.004331451;0;0.181653326;2.261823736;1;0
14:26:36.613497;-0.004331451;0;0.181653326;2.261823736;1;0
14:26:36.623615;-0.004331451;0;0.181199617;2.264287611;1;0
14:26:36.634091;-0.004331451;0;0.179655954;2.267693092;1;0
14:26:36.644243;-0.004331451;0;0.178229638;2.269595677;1;0
14:26:36.656803;-0.004331451;0;0.178229638;2.269595677;1;0
14:26:36.666875;-0.004331451;0;0.176609398;2.271232731;1;0
14:26:36.677073;-0.004331451;0;0.174791133;2.272703361;1;0
14:26:36.687872;-0.004331451;0;0.172755321;2.274062204;1;0
14:26:36.698370;-0.004331451;0;0.170658411;2.275245859;1;0
14:26:36.712001;-0.004331451;0;0.170658411;2.275245859;1;0
14:26:36.724993;-0.004331451;0;0.168273532;2.276401357;1;0
14:26:36.735210;-0.004331451;0;0.164974079;2.277756788;1;0
14:26:36.745521;-0.004331451;0;0.162328282;2.278690536;1;0
14:26:36.756550;-0.004331451;0;0.162328282;2.278690536;1;0
14:26:36.766872;-0.004331451;0;0.159761347;2.279495057;1;0
14:26:36.776951;-0.004331451;0;0.15687463;2.280302635;1;0
14:26:36.787081;-0.004331451;0;0.154128701;2.280991503;1;0
14:26:36.797304;-0.004331451;0;0.151265945;2.281640446;1;0
14:26:36.813089;-0.004331451;0;0.151265945;2.281640446;1;0
14:26:36.823159;-0.004331451;0;0.148275455;2.282254018;1;0
14:26:36.833513;-0.004331451;0;0.144729385;2.282909006;1;0
14:26:36.843645;-0.004331451;0;0.141952645;2.283374472;1;0
14:26:36.854261;-0.004331451;0;0.141952645;2.283374472;1;0
14:26:36.864674;-0.004331451;0;0.138981838;2.283832304;1;0
14:26:36.874801;-0.004331451;0;0.136039858;2.284249462;1;0
14:26:36.890101;-0.004331451;0;0.133105608;2.284633615;1;0
14:26:36.900369;-0.004331451;0;0.130122576;2.284994999;1;0
14:26:36.910925;-0.004331451;0;0.127368624;2.285305194;1;0
14:26:36.921060;-0.004331451;0;0.127368624;2.285305194;1;0
14:26:36.931553;-0.004331451;0;0.124578006;2.285598811;1;0
14:26:36.941954;-0.004331451;0;0.121648496;2.285886749;1;0
14:26:36.952878;-0.004331451;0;0.119007033;2.286130204;1;0
14:26:36.963438;-0.004331451;0;0.116264659;2.286368215;1;0
14:26:36.973522;-0.004331451;0;0.116264659;2.286368215;1;0
14:26:36.984157;-0.004331451;0;0.113402163;2.286602072;1;0
14:26:36.994285;-0.004331451;0;0.110844993;2.286799514;1;0
14:26:37.004462;-0.004331451;0;0.108366488;2.286981453;1;0
