Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;target_cos;target_sin
14:13:28.600666;-0.010590972;0.095347998;0.003658915;2.725610468;1;0
14:13:28.611115;-0.010590972;0.095347998;0.003658915;2.725610468;1;0
14:13:28.621757;-0.009616199;0.066122764;0.006183957;2.726946078;1;0
14:13:28.632357;-0.008642019;0.070225478;0.009024939;2.728472606;1;0
14:13:28.643418;-0.008642019;0;0.011618858;2.729926371;1;0
14:13:28.654084;-0.008642019;0;0.011618858;2.729926371;1;0
14:13:28.664555;-0.008642019;0;0.013598339;2.731092299;1;0
14:13:28.675226;-0.007668433;0.074072624;0.015949192;2.732462353;1;0
14:13:28.686905;-0.007668433;0;0.018082704;2.733774205;1;0
14:13:28.699206;-0.007668433;0;0.018082704;2.733774205;1;0
14:13:28.710096;-0.007668433;0;0.019685941;2.734825328;1;0
14:13:28.720526;-0.007362096;0.01996662;0.021467457;2.73603233;1;0
14:13:28.731405;-0.007362096;0;0.022682255;2.736932023;1;0
14:13:28.741545;-0.00633589;0.079683932;0.024446038;2.738117762;1;0
14:13:28.753116;-0.00633589;0.079683932;0.024446038;2.738117762;1;0
14:13:28.763187;-0.00633589;0;0.026119901;2.739343702;1;0
14:13:28.773855;-0.006219721;0.006946607;0.027600157;2.740533665;1;0
14:13:28.785414;-0.006219721;0.006946607;0.027600157;2.740533665;1;0
14:13:28.795681;-0.004220473;0.142944414;0.030255303;2.742266477;1;0
14:13:28.806447;-0.004220473;0;0.032338132;2.743734629;1;0
14:13:28.817473;-0.003194832;0.070775216;0.035007516;2.74555803;1;0
14:13:28.827559;-0.003194832;0;0.036987614;2.747037156;1;0
14:13:28.838463;-0.003194832;0;0.036987614;2.747037156;1;0
14:13:28.849137;-0.003194832;0;0.03851784;2.74831146;1;0
14:13:28.859248;-0.002221587;0.062693166;0.040753713;2.750045519;1;0
14:13:28.869638;-0.001195713;0.076510658;0.043077004;2.751769782;1;0
14:13:28.880058;-0.001195713;0.076510658;0.043077004;2.751769782;1;0
14:13:28.890137;-0.001195713;0;0.045032351;2.753391877;1;0
14:13:28.900362;-0.000169607;0.070315394;0.047403066;2.755252465;1;0
14:13:28.912117;-0.000169607;0.070315394;0.047403066;2.755252465;1;0
14:13:28.922192;-0.000169607;0;0.049047151;2.756719151;1;0
14:13:28.932734;-0.000169607;0;0.050348583;2.758098912;1;0
14:13:28.943667;0.000856729;0.069332524;0.052155692;2.759761886;1;0
14:13:28.955097;0.000856729;0.069332524;0.052155692;2.759761886;1;0
14:13:28.965219;0.000856729;0;0.053324746;2.76106047;1;0
14:13:28.975469;0.000856729;0;0.054088726;2.762163261;1;0
14:13:28.986057;0.001883293;0.074797407;0.055409512;2.763575603;1;0
14:13:28.996505;0.001883293;0;0.056259315;2.764733173;1;0
14:13:29.008817;0.001883293;0;0.056763381;2.765738075;1;0
14:13:29.019732;0.001883293;0;0.056763381;2.765738075;1;0
14:13:29.029902;0.001883293;0;0.056955846;2.766634162;1;0
14:13:29.040024;0.001883293;0;0.056849866;2.767376859;1;0
