Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
14:18:01.078881;0.32643107;-1.617786378;5.746305835;-1.670798478;
14:18:01.089649;0.3087475;-1.314973065;5.745637957;-1.593862598;
14:18:01.100571;0.270227282;-2.887707615;5.746027375;-1.517024346;
14:18:01.111226;0.25939354;-0.803834413;5.748702745;-1.438228146;
14:18:01.122491;0.25939354;-0.803834413;5.748702745;-1.438228146;
14:18:01.136177;0.252283952;-0.533025663;5.753519648;-1.359112018;
14:18:01.146268;0.267561354;1.113540224;5.757612407;-1.278101827;
14:18:01.157321;0.273775833;0.455527731;5.760976745;-1.197849373;
14:18:01.167642;0.293589527;1.412442818;5.759942837;-1.117558288;
14:18:01.178435;0.293589527;1.412442818;5.759942837;-1.117558288;
14:18:01.188729;0.308590909;1.025598423;5.754149458;-1.036246022;
14:18:01.199344;0.314809216;0.454539694;5.74619709;-0.961556483;
14:18:01.210064;0.299918371;-0.988142928;5.742039503;-0.877072785;
14:18:01.221062;0.295159159;-0.364103353;5.739007328;-0.803552787;
14:18:01.232220;0.295159159;-0.364103353;5.739007328;-0.803552787;
14:18:01.242340;0.292471277;-0.174983686;5.73450375;-0.717679986;
14:18:01.252429;0.285685289;-0.43727379;5.729667261;-0.631137017;
14:18:01.264794;0.267119366;-1.41748354;5.729590445;-0.556124517;
14:18:01.274931;0.267119366;-1.41748354;5.729590445;-0.556124517;
14:18:01.285688;0.260498058;-0.473502351;5.726730166;-0.477445659;
14:18:01.295814;0.222081322;-2.726912409;5.735534771;-0.392290822;
14:18:01.305968;0.199808226;-1.638479031;5.744889994;-0.309568581;
14:18:01.319577;0.199808226;-1.638479031;5.744889994;-0.309568581;
14:18:01.330390;0.182848136;-1.302404344;5.750902931;-0.231698791;
14:18:01.340965;0.152224283;-1.967896041;5.76025697;-0.137428511;
14:18:01.351079;0.134113743;-1.266670139;5.761408863;-0.054464169;
14:18:01.361206;0.134113743;-1.266670139;5.761408863;-0.054464169;
14:18:01.372011;0.095325658;-2.462663334;5.766667589;0.038983275;
14:18:01.382415;0.069937528;-1.886667941;5.766543984;0.116540313;
14:18:01.394028;0.069937528;-1.886667941;5.766543984;0.116540313;
14:18:01.404162;0.020770563;-3.170482296;5.775490008;0.210542082;
14:18:01.415208;-0.008464142;-2.109827285;5.779024247;0.292384328;
14:18:01.425348;-0.056480229;-3.206478384;5.789559814;0.384300009;
14:18:01.436813;-0.056480229;-3.206478384;5.789559814;0.384300009;
14:18:01.446943;-0.082458589;-1.789867667;5.793161851;0.470181799;
14:18:01.457440;-0.104404933;-1.456833701;5.789831442;0.555785348;
14:18:01.468344;-0.104404933;-1.456833701;5.789831442;0.555785348;
14:18:01.478595;-0.144745354;-2.637081219;5.790464874;0.644699053;
14:18:01.488673;-0.169681044;-1.599613277;5.787483671;0.733470521;
14:18:01.499519;-0.206028949;-2.533537896;5.788261909;0.816910796;
14:18:01.512478;-0.206028949;-2.533537896;5.788261909;0.816910796;
14:18:01.527946;-0.249604205;-1.678819939;5.784648983;0.985311813;
14:18:01.539194;-0.249604205;-1.678819939;5.784648983;0.985311813;
14:18:01.549702;-0.27470198;-1.561233525;5.784176885;1.07807414;
14:18:01.560435;-0.297090217;-1.505754284;5.784404647;1.164197806;
14:18:01.570825;-0.297090217;-1.505754284;5.784404647;1.164197806;
14:18:01.580911;-0.307780807;-0.642530262;5.782869942;1.259665505;
14:18:01.591370;-0.318140786;-0.760999332;5.781302479;1.33759862;
14:18:01.602083;-0.318140786;-0.760999332;5.781302479;1.33759862;
14:18:01.612585;-0.336501792;-1.24740813;5.780973984;1.422530232;
14:18:01.622915;-0.343022016;-0.455393674;5.78060428;1.505113689;
14:18:01.633188;-0.349709866;-0.460154041;5.780533182;1.589092258;
14:18:01.644901;-0.349709866;-0.460154041;5.780533182;1.589092258;
14:18:01.655027;-0.358679859;-0.627881417;5.780643915;1.671729521;
14:18:01.665955;-0.360582278;-0.130747875;5.780945093;1.755991991;
14:18:01.677249;-0.364029833;-0.24008264;5.780934499;1.839000416;
14:18:01.687450;-0.364029833;-0.24008264;5.780934499;1.839000416;
14:18:01.698292;-0.360152232;0.236911307;5.781074934;1.933691577;
14:18:01.708368;-0.355601901;0.2988741;5.780650863;2.021495542;
14:18:01.721181;-0.355601901;0.2988741;5.780650863;2.021495542;
14:18:01.731634;-0.343907082;0.80268609;5.780589577;2.105690566;
14:18:01.742862;-0.319950513;1.541623125;5.783743673;2.197129564;
14:18:01.752990;-0.29539987;1.791995747;5.78875128;2.278913891;
14:18:01.764645;-0.29539987;1.791995747;5.78875128;2.278913891;
14:18:01.774733;-0.272486987;1.61272771;5.794413208;2.364040908;
14:18:01.785597;-0.217528419;3.856121063;5.812307291;2.455715338;
14:18:01.795676;-0.217528419;3.856121063;5.812307291;2.455715338;
14:18:01.805948;-0.188066813;1.845246294;5.829686659;2.557373008;
14:18:01.816529;-0.12998486;3.699500657;5.855995536;2.662294074;
14:18:01.827004;-0.081806158;3.037377256;5.883037939;2.768958645;
14:18:01.837079;-0.081806158;3.037377256;5.883037939;2.768958645;
14:18:01.847770;-0.054018536;1.89959571;5.895905314;2.861578727;
14:18:01.859048;0.001415181;3.961123193;5.913295893;2.952938307;
14:18:01.870183;0.054041104;3.765754308;5.933466654;3.045836389;
14:18:01.886481;0.054041104;3.765754308;5.933466654;3.045836389;
14:18:01.896555;0.085190559;1.819097435;5.942367927;-3.131160829;
14:18:01.906943;0.14206231;3.558463685;5.953334951;-3.030570893;
14:18:01.917869;0.167747168;1.883726368;5.951659425;-2.950219993;
14:18:01.929598;0.167747168;1.883726368;5.951659425;-2.950219993;
14:18:01.939741;0.194437726;1.955781627;5.944483733;-2.872612092;
14:18:01.950670;0.243337329;3.425431262;5.945742761;-2.787088912;
14:18:01.963217;0.264356227;1.373524461;5.939906601;-2.699040847;
14:18:01.973361;0.264356227;1.373524461;5.939906601;-2.699040847;
14:18:01.983598;0.284630589;1.451938871;5.931488045;-2.620352349;
14:18:01.994337;0.317764095;2.281207194;5.929366314;-2.535263192;
14:18:02.005260;0.331860608;0.933782861;5.925187336;-2.447863669;
14:18:02.018471;0.361220883;1.900261478;5.928747051;-2.354499549;
14:18:02.030574;0.361220883;1.900261478;5.928747051;-2.354499549;
14:18:02.041734;0.372014294;0.659036326;5.932274076;-2.255602815;
14:18:02.054426;0.380865901;0.641729051;5.936154251;-2.171808096;
14:18:02.064654;0.394811639;0.912143972;5.944113579;-2.077007975;
14:18:02.078014;0.394811639;0.912143972;5.944113579;-2.077007975;
14:18:02.088244;0.398331241;0.250388321;5.951462041;-1.989727359;
14:18:02.099171;0.397687309;-0.040817855;5.95881691;-1.892102312;
14:18:02.109658;0.391049208;-0.440610452;5.963923166;-1.799736387;
14:18:02.120557;0.391049208;-0.440610452;5.963923166;-1.799736387;
14:18:02.130726;0.379391864;-0.820275612;5.966668727;-1.713587343;
14:18:02.141118;0.370097738;-0.619803221;5.968094385;-1.623390912;
14:18:02.154009;0.360492625;-0.605213208;5.968125123;-1.528656031;
14:18:02.164925;0.360492625;-0.605213208;5.968125123;-1.528656031;
14:18:02.175604;0.325701058;-2.194359635;5.968256537;-1.433964077;
14:18:02.186063;0.306972;-1.266634645;5.969560498;-1.345052399;
14:18:02.198170;0.306972;-1.266634645;5.969560498;-1.345052399;
14:18:02.208383;0.290636468;-1.206961313;5.972426034;-1.262805079;
14:18:02.219795;0.272517215;-1.240109444;5.978442622;-1.172488881;
14:18:02.230690;0.279430087;0.466146032;5.98174586;-1.0821516;
14:18:02.241573;0.279430087;0.466146032;5.98174586;-1.0821516;
14:18:02.251696;0.300195288;1.071880558;5.974986345;-0.969708346;
14:18:02.261776;0.320835465;1.45392831;5.960371065;-0.89229547;
14:18:02.275105;0.334826659;0.991407099;5.938467381;-0.819284186;
14:18:02.285993;0.334826659;0.991407099;5.938467381;-0.819284186;
14:18:02.296119;0.328250227;-0.437213059;5.91594051;-0.741389441;
14:18:02.307093;0.314746192;-0.936166205;5.898029979;-0.665133929;
14:18:02.318981;0.314746192;-0.936166205;5.898029979;-0.665133929;
14:18:02.333083;0.312647223;-0.154597313;5.879152897;-0.594619391;
14:18:02.343414;0.296820562;-1.025708281;5.861608609;-0.512803799;
14:18:02.353564;0.2796285;-1.166577694;5.847591778;-0.433522407;
14:18:02.363656;0.250162856;-2.032220726;5.841416724;-0.351856326;
14:18:02.377536;0.250162856;-2.032220726;5.841416724;-0.351856326;
14:18:02.387637;0.229833706;-1.44335542;5.835805381;-0.272413051;
14:18:02.398436;0.207623826;-1.438360025;5.828791916;-0.185840902;
14:18:02.409280;0.168628366;-2.615050492;5.828910192;-0.098838678;
14:18:02.422461;0.154840922;-0.899555824;5.81816513;-0.014928403;
14:18:02.432867;0.154840922;-0.899555824;5.81816513;-0.014928403;
14:18:02.442945;0.126028255;-1.874737018;5.805593932;0.068135578;
14:18:02.453265;0.090092225;-2.467080855;5.795852588;0.147784066;
14:18:02.466453;0.064969552;-1.789293555;5.782522567;0.222423868;
14:18:02.476600;0.064969552;-1.789293555;5.782522567;0.222423868;
14:18:02.486733;0.014563912;-3.600989098;5.779695927;0.301956006;
14:18:02.496948;-0.036604206;-3.686837796;5.785861656;0.385319449;
14:18:02.508807;-0.036604206;-3.686837796;5.785861656;0.385319449;
14:18:02.519101;-0.061744232;-1.831277981;5.786472629;0.465078929;
14:18:02.529216;-0.104421535;-2.549699026;5.790512564;0.564023373;
14:18:02.540099;-0.104421535;-2.549699026;5.790512564;0.564023373;
14:18:02.550507;-0.125276167;-1.30935843;5.785030232;0.653490882;
14:18:02.560929;-0.14399551;-1.272601356;5.774519746;0.733268857;
14:18:02.571012;-0.18137721;-2.634180719;5.769717262;0.812792838;
14:18:02.582954;-0.18137721;-2.634180719;5.769717262;0.812792838;
14:18:02.593116;-0.199959207;-1.360211025;5.763280892;0.88836073;
14:18:02.603856;-0.231188613;-2.093122629;5.760121973;0.972756531;
14:18:02.613993;-0.233191021;-0.141972062;5.751496648;1.049630724;
14:18:02.626996;-0.233191021;-0.141972062;5.751496648;1.049630724;
14:18:02.637699;-0.259070408;-1.786214182;5.746206314;1.130282172;
14:18:02.647809;-0.271690156;-0.84785079;5.740817228;1.213079614;
14:18:02.657931;-0.282384885;-0.72962128;5.736025677;1.294798585;
14:18:02.669837;-0.282384885;-0.72962128;5.736025677;1.294798585;
14:18:02.679962;-0.304437744;-1.570157464;5.734133508;1.374402647;
14:18:02.690944;-0.317085383;-0.864139795;5.733152839;1.457830881;
14:18:02.701945;-0.348093728;-2.103048727;5.733731608;1.542658115;
14:18:02.712088;-0.348093728;-2.103048727;5.733731608;1.542658115;
14:18:02.722690;-0.356566081;-0.512566203;5.733587433;1.637360438;
14:18:02.732861;-0.373006602;-1.098862759;5.731879453;1.722277487;
14:18:02.745471;-0.375233286;-0.163723619;5.729161304;1.79885614;
14:18:02.755811;-0.375233286;-0.163723619;5.729161304;1.79885614;
14:18:02.765889;-0.382278899;-0.44447979;5.723242888;1.886668012;
14:18:02.776143;-0.382278899;-0.44447979;5.723242888;1.886668012;
14:18:02.786271;-0.37934309;0.186390053;5.715301548;1.972785173;
14:18:02.796692;-0.378404154;0.062679694;5.704334077;2.052839342;
14:18:02.806980;-0.367925101;0.755350893;5.69264976;2.126058523;
14:18:02.818799;-0.367925101;0.755350893;5.69264976;2.126058523;
14:18:02.828952;-0.35722124;0.782890939;5.679002775;2.196979811;
14:18:02.839515;-0.330026141;1.806531287;5.666220972;2.275994794;
14:18:02.849597;-0.303128921;1.909934939;5.655174654;2.350202069;
14:18:02.860514;-0.303128921;1.909934939;5.655174654;2.350202069;
14:18:02.870818;-0.249227062;4.09626412;5.655470889;2.424779854;
14:18:02.881084;-0.222721484;1.588052405;5.65189751;2.517386855;
14:18:02.891644;-0.195488082;2.002395664;5.644590726;2.590570407;
14:18:02.902108;-0.195488082;2.002395664;5.644590726;2.590570407;
14:18:02.912690;-0.145574967;3.377369806;5.643106155;2.67326436;
14:18:02.923273;-0.121048804;1.869505591;5.634735159;2.743076353;
14:18:02.933409;-0.068899028;3.840256673;5.633103743;2.818792664;
14:18:02.945517;-0.040951173;2.113977554;5.625238927;2.889303628;
14:18:02.956158;-0.040951173;2.113977554;5.625238927;2.889303628;
